,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,maxAge,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,logo_url,toCurrency
1,,,,,,,,53,none,101644955,,53,49.45,,,,1,53,,,53,,,,,INR,1,,,,BSE,RAPICUT CARBIDES LTD.,Rapicut Carbides Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,RAPICUT.BO,,,,423b6601-cca8-307a-8bd4-27bc95079e73,in_market,51.95,52.8,25.328308,0.028873917,,,52.8,,911,,51.95,28.114706,1.5,52.8,911,,,,,,,,,49.4,2,INR,,7738,,,,265607824,,,4705,,49.4,49.4,,0,7738,52.8,7.0845275,,,16.05,0,False,,0,52.8,49.45,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,WELSPUN SPECIALTY SOLUTIONS LI,,Asia/Kolkata,IST,False,19800000,,EQUITY,WELSPLSOL.BO,,,,,in_market,13.52,13.89,,,,,13.89,,,,13.52,,,13.89,,,,,,,,,,13.3,2,INR,,35852,,,,,,,,,13.3,13.59,,,35852,13.89,,,,13.3,13.58,False,,,13.89,13.52,,
1,,,,,,,,230,none,581400000,,230,5.05,,,,1,230,,,230,,,,,INR,1,,,,BSE,ROLTA INDIA LTD.,Rolta India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ROLTA.BO,,,,ee118c19-1357-3309-8a53-6caad64aa5c1,in_market,4.97,5.04,5.2757354,0.6036218,,,5.1,,130585,,4.97,5.077059,3,5.04,130585,,,,,,,,,4.85,2,INR,,87683,,,,837749632,,,207610,,4.85,5.09,,0,87683,7.72,,,,1.8,5.05,False,,0,5.1,5.05,,
1,,,,,,,,,none,698423000,,,96.35,,,,,,,,,,,,,INR,1,,,,BSE,RUBFILA INTERNATIONAL LTD.,Rubfila International Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,RUBFILA.BO,,,,844851aa-a3f2-3880-aa27-ee4f7d1f868f,in_market,95.15,95.55,46.72316,0.012611666,,,97,,63380,,95.15,59.07206,1.2,95.55,63380,,,,,,,,,94.5,2,INR,39.087223,26278,,,,5011886080,,,42659,,94.5,96.5,,0,26278,97,,,,20.1,96.5,False,,0,97,96.35,,
1,,,,,,,,56,none,13274684000,,56,918.35,,,,1,56,,,56,,,,,INR,1,,,,BSE,RUCHI SOYA INDUSTRIES LTD.,Ruchi Soya Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,RUCHISOYA.BO,,,,11da0dbd-3ca5-3009-bf2d-2c30d0fcae71,in_market,926,925.55,619.5511,0.00017278617,,,933,,8366,,926,657.2,0.16,925.55,8366,,,,,,,,,915.2,2,INR,7.5523443,1919,,,,271615770624,,,7463,,915.2,918.95,,0,1919,1535,,,,43.95,915.2,False,,0,933,918.35,,
1,,,,,,,,,none,57655000,,,38.25,,,,,,,,,,,,,INR,1,,,,BSE,SALORA INTERNATIONAL LTD.,Salora International Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SALORAINTL.BO,,,,d611100f-5f47-3b73-968a-e519b65e4297,in_market,37.6,41.35,19.690367,,,,41.35,,8374,,37.6,26.858824,,41.35,8374,,,,,,,,,38,2,INR,,1316,,,,336879232,,,2662,,38,40.45,,0,1316,41.35,,,,9.5,0,False,,0,41.35,38.25,,
1,,,,,,,,145,none,46364430000,,145,104,,,,1,145,,,145,,,,,INR,1,,,,BSE,JINDAL SAW LTD.,Jindal Saw Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,JINDALSAW.BO,,,,30fbd972-6184-3e44-a1a4-39696181dbb3,in_market,102.15,102,68.014336,0.01957905,,,105.8,,68272,,102.15,76.16324,2,102,68272,,,,,,,,,102,2,INR,8.022834,72170,,,,33254414336,,,146696,,102,104.65,,0,72170,105.8,6.099707,,,40,103.6,False,,0,105.8,104,,
1,,,,,,,,230,none,35257700000,,334,623.8,,,,19,341.53,,,490,,,,,INR,1,,,,BSE,JK LAKSHMI CEMENT LTD.,JK Lakshmi Cement Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,JKLAKSHMI.BO,,,,65c025fd-889b-3663-9a82-f7d9453d0917,in_market,626.95,630,306.38788,0.0039875587,,,634.65,,80400,,626.95,343.6103,2.5,630,80400,,,,,,,,,620.85,2,INR,29.68921,3248,,,,73533546496,,,33374,,620.85,635,,0,3248,634.65,34.86864,,,179.8,623.85,False,,0,634.65,623.8,,
1,,,,,,,,11119,buy,88770600000,,18600,25903.95,,,,35,17978.7,,,24318,,,,,INR,1,,,2.5,BSE,SHREE CEMENT LTD.,Shree Cement Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,SHREECEM.BO,,,,cbde87b2-1f24-3158-89f8-59f75f167fd5,in_market,26298.35,26286.6,22656.613,0.002661764,,,26414.95,,1897,,26298.35,25045.582,70,26286.6,1897,,,,,,,,,25563.65,2,INR,62.048805,1522,,,,934632620032,,,1670,,25563.65,26000,,0,1522,28560,34.76107,,,15500,25752,False,,0,26414.95,25903.95,,
1,,,,,,,,,none,416532000,,,19.95,,,,,,,,,,,,,INR,1,,,,BSE,SHREE KRISHNA PAPER MILLS & IN,Shree Krishna Paper Mills & Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SKPMIL.BO,,,,d0ba8f7b-db6d-3cf5-b209-5da5b9f1afce,in_market,19.95,20.85,22.813358,,,,20.9,,38,,19.95,16.11559,,20.85,38,,,,,,,,,19.95,2,INR,,1221,,,,269757920,,,255,,19.95,0,,0,1221,28.35,,,,12,19.95,False,,0,20.9,19.95,,
1,,,,,,,,540,none,56991700000,,550,87.75,,,,2,550,,,560,,,,,INR,1,,,,BSE,RELIANCE INFRASTRUCTURE LTD.,Reliance Infrastructure Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,RELINFRA.BO,,,,a278c06f-8944-3432-8f96-5eb43969688c,in_market,87.5,89.5,26.084558,0.108571425,,,90.8,,277539,,87.5,30.173529,9.5,89.5,277539,,,,,,,,,86.5,2,INR,12.566233,129959,,,,23077371904,,,716369,,86.5,87.75,,0,129959,90.8,2.1882794,,,8.65,86.6,False,,0,90.8,87.75,,
1,,,,,,,,72,none,108878700000,,90,225.6,,,,17,88.82,,,101,,,,,INR,1,,,,BSE,TATA POWER CO.LTD.,The Tata Power Company Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TATAPOWER.BO,,,,00d4b48b-feca-34cf-ba8f-7c6614ac6d4e,in_market,226.35,226.85,64.58272,0.0068478016,,,228.35,,2148377,,226.35,82.48235,1.55,226.85,2148377,,,,,,,,,224.4,2,INR,69.41539,3057835,,,,720868737024,,,2753891,,224.4,0,,0,3057835,228.35,38.6964,,,27,0,False,,0,228.35,225.6,,
1,,,,,,,,105,none,2388054000,,105,24.05,,,,1,105,,,105,,,,,INR,1,,,,BSE,SPML INFRA LIMITED,SPML Infra Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SPMLINFRA.BO,,,,f45cc9bd-dd68-35bd-a236-ccee80dd98e4,in_market,22.95,23.9,10.320735,,,,24.05,,1591,,22.95,14.599697,,23.9,1591,,,,,,,,,23.5,2,INR,,161835,,,,881439680,,,19331,,23.5,0,,0,161835,24.05,,,,5,24.05,False,,0,24.05,24.05,,
1,,,,,,,,608,buy,21183400000,,611.5,850.15,,,,2,611.5,,,615,,,,,INR,1,,,1.7,BSE,SUNDRAM FASTENERS LTD.,Sundram Fasteners Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SUNDRMFAST.BO,,,,60285868-cb7b-316b-8c6d-fb4a37aea483,in_market,860.5,862.65,484.243,0.0048227776,,,864.65,,9953,,860.5,562.05145,4.15,862.65,9953,,,,,,,,,845.45,2,INR,88.180695,2430,,,,178640322560,,,10986,,845.45,849.7,,0,2430,864.65,35.130165,,,249,847,False,,0,864.65,850.15,,
1,,,,,,,,33,none,3649800000,,33,70.65,,,,1,33,,,33,,,,,INR,1,,,,BSE,SUNFLAG IRON & STEEL CO.LTD.,Sunflag Iron and Steel Company Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SUNFLAG.BO,,,,a534a1e0-3438-3b16-a40c-529de218eb83,in_market,71.05,71.05,51.499634,0.0070372974,,,72.1,,43698,,71.05,62.19706,0.5,71.05,43698,,,,,,,,,70.35,2,INR,17.380074,24984,,,,12732473344,,,92101,,70.35,70.95,,0,24984,72.65,6.1434784,,,21.15,70.4,False,,0,72.1,70.65,,
1,,,,,,,,425,none,3539834000,,425,711.55,,,,1,425,,,425,,,,,INR,1,,,,BSE,SUPREME PETROCHEM LTD.,Supreme Petrochem Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SUPPETRO.BO,,,,7ee6b350-c6ec-3610-8f8e-1a028395f18d,in_market,701.05,718.8,277.8702,0.0035660795,,,731,,10269,,701.05,372.14697,2.5,718.8,10269,,,,,,,,,707.8,2,INR,137.71048,30396,,,,68905500672,,,11448,,707.8,715.05,,0,30396,731,27.958742,,,113.1,709.35,False,,0,731,711.55,,
1,,,,,,,,1450,none,1746049000,,1794,1632.75,,,,7,1875.86,,,2498,,,,,INR,1,,,,BSE,SWARAJ ENGINES LTD.,Swaraj Engines Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SWARAJENG.BO,,,,40ca3b3d-9657-3bed-bef6-e84ee252fef7,in_market,1631.2,1630.45,1435.3905,0.01532614,,,1655.75,,1337,,1631.2,1339.1285,25,1630.45,,1337,,,,,,,,,1630,2,INR,31.995258,1580,,,,19812278272,,,1151,,1630,1640,,0,1580,1708.95,19.24505,,,807.35,1633.05,False,,0,1655.75,1632.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,1060,none,5785940000,,1100,5897.05,,,,3,1220,,,1500,,,,,INR,1,,,,BSE,TATA ELXSI LTD.,Tata Elxsi Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TATAELXSI.BO,,,,,in_market,5982.3,5910,1712.7427,0.0027581365,,,5982.3,,25077,,5982.3,2573.283,16.5,5910,,25077,,,,,,,,,5840,2,INR,120.2964,17287,,,,367247032320,,,67322,,5840,5907.6,,0,17287,5982.3,108.92223,,,501,5902.05,False,,0,5982.3,5897.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,96518000000,,,2260.4,,,,,,,,,,,,,INR,1,,,,BSE,ACC LTD.,ACC Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ACC.BO,,,,,in_market,2262.65,2282.95,1579.9211,0.0061874352,,,2303.4,,45691,,2262.65,1728.3329,14,2282.95,,45691,,,,,,,,,2252.95,2,INR,34.557938,11547,,,,424473722880,,,52739,,2252.95,2257.95,,0,11547,2303.4,,,,895.5,2252.95,False,,0,2303.4,2260.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,678,hold,26456200000,,1052.5,1762,,,,32,1059.56,,,1370,,,,,INR,1,,,3.2,BSE,THERMAX LTD.,Thermax Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,THERMAX.BO,,,,,in_market,1783.3,1778.25,862.8737,0.0039253067,,,1793.35,,3649,,1783.3,1045.8585,7,1778.25,,3649,,,,,,,,,1750.3,2,INR,147.47238,4858,,,,210166071296,,,6088,,1750.3,1769.6,,0,4858,1793.35,47.531696,,,644,1756.6,False,,0,1793.35,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,2900800000,,,234.8,,,,,,,,,,,,,INR,1,,,,BSE,THIRUMALAI CHEMICALS LTD.,Thirumalai Chemicals Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TIRUMALCHM.BO,,,,19de603e-bd73-34da-8f5a-a0dee7ca149a,in_market,229.7,229,83.17463,0.008707009,,,240.15,,187143,,229.7,96.69706,2,229,,187143,,,,,,,,,229,2,INR,,48383,,,,24040701952,,,120846,,229,234.65,,0,48383,240.15,10.155709,,,31.5,233.45,False,,0,240.15,234.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,235,none,8513010000,,300,63.45,,,,3,285,,,320,,,,,INR,1,,,,BSE,THOMAS COOK (INDIA) LTD.,Thomas Cook (India) Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,THOMASCOOK.BO,,,,5ada5e4d-7624-38cb-a9b1-db9e4a05c1da,in_market,62.65,62.9,38.065075,0.0059856344,,,64.85,,106142,,62.65,45.880882,0.375,62.9,,106142,,,,,,,,,62.3,2,INR,,42060,,,,23534811136,,,162603,,62.3,0,,0,42060,64.85,,,,21.8,63.45,False,,0,64.85,63.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,1107500000,,,77.85,,,,,,,,,,,,,INR,1,,,,BSE,TIMEX GROUP INDIA LTD.,Timex Group India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TIMEX.BO,,,,d0fdda7e-ad88-390c-9580-de4b50268e5a,in_market,80.3,81.45,25.375,,,,81.45,,170951,,80.3,28.180882,,81.45,,170951,,,,,,,,,76.75,2,INR,,183337,,,,7858957312,,,130906,,76.75,77.95,,0,183337,81.45,,,,14.25,77.55,False,,0,81.45,77.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,306066000,,,92.95,,,,,,,,,,,,,INR,1,,,,BSE,TOKYO PLAST INTERNATIONAL LTD.,Tokyo Plast International Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TOKYOPLAST.BO,,,,a32f601f-9cef-34b4-8eee-d109994a6a79,in_market,94.75,94,65.22831,0.005277045,,,96,,1447,,94.75,73.025,0.5,94,,1447,,,,,,,,,92.25,2,INR,177.04762,333,,,,876877248,,,4741,,92.25,95.8,,0,333,96,,,,48,92,False,,0,96,92.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,1333,none,57723900000,,1825,2984.35,,,,26,1757,,,2100,,,,,INR,1,,,,BSE,TORRENT PHARMACEUTICALS LTD.,Torrent Pharmaceuticals Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TORNTPHARM.BO,,,,667d6d7a-1a67-3f4b-b4e5-eacb108ae36f,in_market,2972.45,2951.2,2724.125,0.005719188,,,3020.95,,48096,,2972.45,2716.4854,17,2951.2,,48096,,,,,,,,,2951.2,2,INR,44.67523,4898,,,,505671254016,,,15618,,2951.2,2984.35,,0,4898,3040,45.341084,,,1619,2960,False,,0,3020.95,2984.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,TPI INDIA LTD.,TPI India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TPINDIA.BO,,,,69553bed-5a64-3be4-aadb-e359ff115ea7,in_market,3.74,3.57,,,,,3.74,,,,3.74,,,3.57,,,,,,,,,,,3.57,4,INR,,852,,,,160683488,,,,,3.57,0,,,852,3.74,,,,3.57,3.57,False,,,3.74,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,-2260350,,,18.6,,,,,,,,,,,,,INR,1,,,,BSE,TRANSCHEM LTD.,Transchem Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TRANSCHEM.BO,,,,b8edc312-4dc1-3b1b-927b-deee534a2072,in_market,18.35,18.35,14.3073,,,,18.8,,2904,,18.35,19.275757,,18.35,,2904,,,,,,,,,18.1,2,INR,1.007093,2728,,,,227664000,,,8596,,18.1,18.5,,0,2728,24.25,,,,7.31,18.2,False,,0,18.8,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,195,none,173316600000,,230,376.7,,,,35,234.2,,,300,,,,,INR,1,,,,BSE,AMBUJA CEMENTS LTD.,Ambuja Cements Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,AMBUJACEM.BO,,,,bd8080c1-1fe4-3fa3-a7d0-f172fb699e28,in_market,377.75,377.75,242.31949,0.00397088,,,387.3,,470540,,377.75,261.45,1.5,377.75,,470540,,,,,,,,,376,2,INR,37.632366,162313,,,,747994415104,,,413084,,376,0,,0,162313,387.3,45.49517,,,136.65,0,False,,0,387.3,376.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,6247770,,,5.06,,,,,,,,,,,,,INR,1,,,,BSE,UTL INDUSTRIES LIMITED,UTL Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,UTLINDS.BO,,,,713ce965-7e5e-302a-982c-e4a122d908ab,in_market,5.21,5.43,8.800735,0.009596929,,,5.43,,9500,,5.21,13.0455885,0.05,5.43,,9500,,,,,,,,,5.01,2,INR,148.82352,64054,,,,166752304,,,24453,,5.01,5.07,,0,64054,16.45,,,,4.95,5.02,False,,0,5.43,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,-1386000,,,116.95,,,,,,,,,,,,,INR,1,,,,BSE,UNIPHOS ENTERPRISES LTD.,Uniphos Enterprises Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,UNIPHOS.BO,,,,962a1af9-bdb3-392c-90c8-f36f6b257ef2,in_market,116.3,122.8,66.09559,,,,122.8,,5073,,116.3,74.983826,,122.8,,5073,,,,,,,,,114.25,2,INR,38.622852,5263,,,,8133381120,,,32373,,114.25,119.1,,0,5263,7700,,,,39.75,116.95,False,,0,122.8,116.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,546,none,137970000,,546,3003.65,,,,1,546,,,546,,,,,INR,1,,,,BSE,VARDHMAN HOLDINGS LTD.,Vardhman Holdings Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VHL.BO,,,,7f928918-9280-3235-82cd-55e4b29b7643,in_market,2966.4,2901.05,1340.9552,0.0016855448,,,3010,,60,,2966.4,1421.5603,5,2901.05,,60,,,,,,,,,2901,2,INR,8.517055,26,,,,9586269184,,,312,,2901,3001,,0,26,3010,,,,710.05,2955,False,,0,3010,3003.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,195,none,380450000000,,310,424.95,,,,26,305.58,,,370,,,,,INR,1,,,,BSE,HINDALCO INDUSTRIES LTD.,Hindalco Industries Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,HINDALCO.BO,,,,a777e678-a94e-3c0c-8ce6-37e2f62752ae,in_market,432,430,210.03639,0.0023148148,,,433.6,,984417,,432,254.8397,1,430,,984417,,,,,,,,,424.1,2,INR,47.390434,113317,,,,947969916928,,,802179,,424.1,424.95,,0,113317,433.6,14.633265,,,85.05,424.2,False,,0,433.6,424.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,334,none,12409249000,,390,250.1,,,,2,390,,,446,,,,,INR,1,,,,BSE,West Coast Paper Mills Limited,West Coast Paper Mills Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,WSTCSTPAPR.BO,,,,1a8d7fd8-5fd5-3597-bc6e-4dad939fc11b,in_market,251.1,252.55,175.0125,0.019912384,,,254.75,,5518,,251.1,180.88333,5,252.55,,5518,,,,,,,,,249.1,2,INR,7.2686586,4176,,,,16518830080,,,18697,,249.1,251.7,,0,4176,254.75,11.525346,,,99.9,249.6,False,,0,254.75,250.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,1135519000,,,33.3,,,,,,,,,,,,,INR,1,,,,BSE,HINDUSTAN ORGANIC CHEMICALS LT,Hindustan Organic Chemicals Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,HOCL.BO,,,,0efa2b37-900c-3102-9832-232f6c763447,in_market,32.65,32.95,16.170515,,,,34,,44513,,32.65,21.78485,,32.95,,44513,,,,,,,,,32.35,2,INR,,53776,,,,2236864256,,,186989,,32.35,33.3,,0,53776,34,,,,5.85,33.3,False,,0,34,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,-4760364,,,184.75,,,,,,,,,,,,,INR,1,,,,BSE,MPIL CORPORATION LTD.,MPIL Corporation Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MPILCORPL.BO,,,,013d2b65-3c03-3c8f-b343-aa3264c3213b,in_market,184.75,202,230.20956,0.00811908,,,204,,136,,184.75,247.625,1.5,202,,136,,,,,,,,,184.75,2,INR,22.766483,14,,,,105598848,,,217,,184.75,0,,0,14,263,,,,113,175.7,False,,0,204,184.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,10,none,1414559000,,10,31.15,,,,1,10,,,10,,,,,INR,1,,,,BSE,PASUPATI ACRYLON LTD.,Pasupati Acrylon Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,PASUPTAC.BO,,,,f293d6fd-33f6-37e9-9ee7-757603f2efba,in_market,30.4,31,10.674853,,,,31.9,,139291,,30.4,13.059117,,31,,139291,,,,,,,,,31,2,INR,,34134,,,,2776496128,,,77464,,31,31.25,,0,34134,31.9,7.381517,,,5.35,31.2,False,,0,31.9,31.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,2517762,,,3.46,,,,,,,,,,,,,INR,1,,,,BSE,Kore Foods Limited,Kore Foods Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,KORE.BO,,,,cd595c97-5a8d-3d77-9bbe-ba1bfaa40298,in_market,3.64,3.6,2.057206,,,,3.6,,1089,,3.64,2.7954545,,3.6,,1089,,,,,,,,,3.46,4,INR,11.30719,2772,,,,40309000,,,3421,,3.46,3.46,,0,2772,4.09,,,,1.34,0,False,,0,3.6,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,8496,none,18912000000,,9338,15127.95,,,,2,9338,,,10180,,,,,INR,1,,,,BSE,PROCTER & GAMBLE HYGIENE & HEA,Procter & Gamble Hygiene and Health Care Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,PGHH.BO,,,,9b129b05-f777-33a1-99b3-44eef49a7da8,in_market,15267.75,15300,10524.593,0.006877241,,,15300,,1604,,15267.75,11193.388,105,15300,,1604,,,,,,,,,15057.2,2,INR,113.385925,4171,,,,491063836672,,,731,,15057.2,15209.9,,0,4171,15300,103.54517,,,8500,15155,False,,0,15300,15127.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,33,none,13023900000,,33,127.75,,,,1,33,,,33,,,,,INR,1,,,,BSE,MUKAND LTD.,Mukand Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MUKANDLTD.BO,,,,526e4a73-d92b-3b97-b8ee-854afaa5bf9b,in_market,126.85,127.5,49.00956,,,,130,,18354,,126.85,66.24117,,127.5,,18354,,,,,,,,,127.2,2,INR,,3658,,,,18064617472,,,23404,,127.2,129.3,,0,3658,130,,,,12,126.1,False,,0,130,127.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,132,none,7318300000,,132,914.45,,,,1,132,,,132,,,,,INR,1,,,,BSE,AGC NETWORKS LIMITED,AGC Networks Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,AGCNET.BO,,,,,in_market,870.95,914.45,571.64343,0.0011481715,,,914.45,,979,,870.95,810.0643,1,914.45,,979,,,,,,,,,914.45,2,INR,86.44012,1052,,,,27264417792,,,1284,,914.45,0,,0,1052,1000.05,,,,205.2,870.95,False,,0,914.45,914.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,110,none,4194820000,,110,138.85,,,,1,110,,,110,,,,,INR,1,,,,BSE,UCAL FUEL SYSTEMS LTD.,Ucal Fuel Systems Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,UCALFUEL.BO,,,,b9956514-7713-339f-bd0c-520cedace1e7,in_market,139.35,140.05,122.55405,0.064585574,,,142.4,,4758,,139.35,127.60588,9,140.05,,4758,,,,,,,,,138.15,2,INR,,2493,,,,3070473472,,,5220,,138.15,141.75,,0,2493,154.7,6.9079604,,,63,138.85,False,,0,142.4,138.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,2855312000,,,163.9,,,,,,,,,,,,,INR,1,,,,BSE,HARRISONS MALAYALAM LTD.,Harrisons Malayalam Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,HARRMALAYA.BO,,,,faa02ea6-055b-342f-b510-b3c04ff60d7b,in_market,165.45,167,101.60294,,,,169,,13063,,165.45,119.55303,,167,,13063,,,,,,,,,162.95,2,INR,35.47619,1859,,,,3024839936,,,19991,,162.95,0,,0,1859,169,,,,46.4,163.9,False,,0,169,163.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
